id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	hoaFee	status	price	price_per_sqft	listedDate	removedDate	lastSeenDate	daysOnMarket	builderName	subdivision	mlsName	roomCount	floorCount	garage	garageSpaces	pool	fireplace	cooling	coolingType	heating	heatingType	exteriorType	foundationType	architectureType	pulled_at
3957-Surmise-St,-El-Paso,-TX-79938	3957 Surmise St, El Paso, TX 79938	79938	El Paso	31.809523	-106.199168	Single Family	3	2	1583	5663	2026		Inactive	274950	173.69	2026-02-19T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T09:19:51.785Z	34			Elpaso														8/12/2026
15173-Expectation-Ave,-El-Paso,-TX-79938	15173 Expectation Ave, El Paso, TX 79938	79938	El Paso	31.810822	-106.192003	Single Family	3	2	1583	5663	2026		Inactive	277950	175.58	2026-02-23T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T09:19:51.735Z	30			Elpaso														8/12/2026
3703-Cambridge-Ave,-El-Paso,-TX-79903	3703 Cambridge Ave, El Paso, TX 79903	79903	El Paso	31.793083	-106.448451	Single Family	3	1	1768	6970	1918		Inactive	260700	147.45	2026-02-25T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T09:09:53.015Z	28			Elpaso														8/12/2026
953-Ada-Ln,-El-Paso,-TX-79932	953 Ada Ln, El Paso, TX 79932	79932	El Paso	31.872473	-106.624714	Single Family	4	2.5	1694	6098	2025	100	Inactive	360000	212.51	2026-03-04T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T07:29:48.163Z	21			Elpaso														8/12/2026
816-N-Estrella-St,-El-Paso,-TX-79903	816 N Estrella St, El Paso, TX 79903	79903	El Paso	31.782356	-106.45658	Single Family	4	2	1500	5227	1916		Inactive	279000	186	2026-03-05T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T07:29:48.155Z	20			Elpaso														8/12/2026
14732-Tim-Hardaway-Dr,-El-Paso,-TX-79938	14732 Tim Hardaway Dr, El Paso, TX 79938	79938	El Paso	31.788974	-106.207332	Single Family	3	2	1703	6098	2016		Inactive	265000	155.61	2026-03-06T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T07:15:08.794Z	19			Elpaso														8/12/2026
3012-Sea-Breeze-Dr,-El-Paso,-TX-79936	3012 Sea Breeze Dr, El Paso, TX 79936	79936	El Paso	31.783457	-106.314534	Single Family	3	1	1238	7405	1976		Inactive	175000	141.36	2026-03-10T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T06:53:46.010Z	15			Elpaso														8/12/2026
14220-Poets-Rock-Ln,-El-Paso,-TX-79938	14220 Poets Rock Ln, El Paso, TX 79938	79938	El Paso	31.778028	-106.230603	Single Family	3	2	1208	4792	2010		Inactive	212000	175.5	2026-03-13T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T06:38:01.769Z	12			Elpaso														8/12/2026
11852-Travesia,-El-Paso,-TX-79934	11852 Travesia, El Paso, TX 79934	79934	El Paso	31.7618778	-106.4850217	Single Family	4	2	1482				Inactive	273380	184.47	2026-03-15T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T06:38:01.743Z	10	Desert View Homes	Campo Del Sol															8/12/2026
13926-Vaquero-Rock-Dr,-El-Paso,-TX-79938	13926 Vaquero Rock Dr, El Paso, TX 79938	79938	El Paso	31.77961	-106.243251	Single Family	3	2	1230	4792	2010		Inactive	205000	166.67	2026-03-19T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T05:23:40.181Z	6			Elpaso														8/12/2026
12205-Tender-Foot-Ct,-El-Paso,-TX-79936	12205 Tender Foot Ct, El Paso, TX 79936	79936	El Paso	31.716404	-106.285562	Single Family	3	2.5	1657	6970	2001		Inactive	259997	156.91	2026-03-19T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T05:23:40.176Z	6			Elpaso														8/12/2026
6824-Pino-Real-Dr,-El-Paso,-TX-79912	6824 Pino Real Dr, El Paso, TX 79912	79912	El Paso	31.847039	-106.540269	Single Family	5	1	3593	10019	1973		Inactive	465000	129.42	2026-03-19T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T05:23:40.172Z	6			Elpaso														8/12/2026
1700-Elm-St,-El-Paso,-TX-79930	1700 Elm St, El Paso, TX 79930	79930	El Paso	31.790574	-106.462154	Single Family	3	1.5	1544	6970	1938		Inactive	238500	154.47	2026-03-21T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T05:22:17.513Z	4			Elpaso														8/12/2026
1484-Honey-Mesquite,-El-Paso,-TX-79928	1484 Honey Mesquite, El Paso, TX 79928	79928	El Paso	31.737763	-106.251437	Single Family	4	2.5	1986	6534	2017		Inactive	309950	156.07	2026-03-21T00:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-25T05:22:17.492Z	4			Elpaso														8/12/2026
123688-Darrington-Rd,-El-Paso,-TX-79928	123688 Darrington Rd, El Paso, TX 79928	79928	El Paso	31.639978	-106.175852	Land				22216			Inactive	20500		2025-02-04T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:25:21.063Z	413			Elpaso														8/12/2026
123-S-Darrington-Rd,-El-Paso,-TX-79928	123 S Darrington Rd, El Paso, TX 79928	79928	El Paso	31.639883	-106.176214	Land				11761			Inactive	12500		2025-02-04T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:25:21.062Z	413			Elpaso														8/12/2026
1301-Clausen-Dr,-El-Paso,-TX-79925	1301 Clausen Dr, El Paso, TX 79925	79925	El Paso	31.788668	-106.38447	Single Family	4	2	2273	6534	1954		Inactive	240000	105.59	2025-08-17T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:15:54.144Z	219			Elpaso														8/12/2026
6315-Escondido-Dr,-Apt-J,-El-Paso,-TX-79912	6315 Escondido Dr, Apt J, El Paso, TX 79912	79912	El Paso	31.843851	-106.531418	Multi-Family	3	2.5	1667		2021		Inactive	329000	197.36	2025-08-23T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:15:54.142Z	213			Elpaso														8/12/2026
781-Cedarwood-Dr,-El-Paso,-TX-79928	781 Cedarwood Dr, El Paso, TX 79928	79928	El Paso	31.7076	-106.209495	Single Family	3	2	1600	4792	2025	62	Inactive	305000	190.62	2025-08-18T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:15:54.129Z	218			Elpaso														8/12/2026
5837-Delta-Dr,-El-Paso,-TX-79905	5837 Delta Dr, El Paso, TX 79905	79905	El Paso	31.76059	-106.417238	Single Family	4	2	1839	6098	1954		Inactive	209950	114.17	2025-10-04T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T10:04:29.783Z	171			Elpaso														8/12/2026
10709-Drew-Pearson-Dr,-El-Paso,-TX-79924	10709 Drew Pearson Dr, El Paso, TX 79924	79924	El Paso	31.924066	-106.396734	Single Family	3	2	1600	5227	2025		Inactive	305000	190.62	2025-11-21T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:59:10.877Z	123			Elpaso														8/12/2026
12864-Prestbury-Ave,-El-Paso,-TX-79928	12864 Prestbury Ave, El Paso, TX 79928	79928	El Paso	31.713436	-106.239139	Single Family	4	3	2177	7841	2024	60	Inactive	450000	206.71	2025-11-19T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:59:10.737Z	125			Elpaso														8/12/2026
3717-Tierra-Isela-Dr,-El-Paso,-TX-79938	3717 Tierra Isela Dr, El Paso, TX 79938	79938	El Paso	31.797888	-106.248918	Single Family	4	2.5	2393	6098	2007		Inactive	285000	119.1	2025-12-29T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:55:45.967Z	85			Elpaso														8/12/2026
856-Lemington-St,-El-Paso,-TX-79928	856 Lemington St, El Paso, TX 79928	79928	El Paso	31.707596	-106.216642	Single Family	3	2.5	1874	6098	2017		Inactive	253000	135.01	2026-01-12T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:39:33.676Z	71			Elpaso														8/12/2026
11045-Thatcher-Pond-Ln,-El-Paso,-TX-79934	11045 Thatcher Pond Ln, El Paso, TX 79934	79934	El Paso	31.932824	-106.402741	Single Family	4	2	1493	5227	1997		Inactive	220000	147.35	2026-01-24T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:39:06.832Z	59			Elpaso														8/12/2026
3428-Montridge-Ct,-El-Paso,-TX-79904	3428 Montridge Ct, El Paso, TX 79904	79904	El Paso	31.838584	-106.45377	Single Family	3	1	2017	10890	1968		Inactive	267500	132.62	2026-02-02T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:39:06.757Z	50			Elpaso														8/12/2026
5221-Edmonton-Ave,-El-Paso,-TX-79924	5221 Edmonton Ave, El Paso, TX 79924	79924	El Paso	31.907223	-106.419185	Single Family	4	1	1311	6098	1968		Inactive	189770	144.75	2026-02-18T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:38:09.579Z	34			Elpaso														8/12/2026
3216-Beachcomber-Dr,-El-Paso,-TX-79936	3216 Beachcomber Dr, El Paso, TX 79936	79936	El Paso	31.787156	-106.316351	Single Family	5	2	1887	6534	1977		Inactive	215000	113.94	2026-02-20T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:30:29.210Z	32			Elpaso														8/12/2026
15169-Expectation-Ave,-El-Paso,-TX-79938	15169 Expectation Ave, El Paso, TX 79938	79938	El Paso	31.810822	-106.192003	Single Family	4	2.5	1596	5227	2026		Inactive	279950	175.41	2026-02-23T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:30:29.178Z	29			Elpaso														8/12/2026
15053-Conviction-Ave,-El-Paso,-TX-79938	15053 Conviction Ave, El Paso, TX 79938	79938	El Paso	31.812322	-106.194833	Single Family	3	2.5	1527	5227	2025		Inactive	274950	180.06	2026-02-24T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:30:29.169Z	28			Elpaso														8/12/2026
14218-N-Point-Ave,-El-Paso,-TX-79938	14218 N Point Ave, El Paso, TX 79938	79938	El Paso	31.772878	-106.230648	Single Family	3	2	1374	4792	2012		Inactive	213950	155.71	2026-03-03T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:19:44.621Z	21			Elpaso														8/12/2026
14250-John-Scagno-Ave,-El-Paso,-TX-79938	14250 John Scagno Ave, El Paso, TX 79938	79938	El Paso	31.766007	-106.227793	Single Family	4	2	1302	5227	2015		Inactive	224900	172.73	2026-03-11T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T09:06:21.080Z	13			Elpaso														8/12/2026
1623-Howze-St,-El-Paso,-TX-79903	1623 Howze St, El Paso, TX 79903	79903	El Paso	31.791369	-106.431834	Single Family	2	1	996	6534	1948		Inactive	149900	150.5	2026-03-14T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T07:19:08.315Z	10			Elpaso														8/12/2026
10928-Sandy-Koufax-Dr,-El-Paso,-TX-79934	10928 Sandy Koufax Dr, El Paso, TX 79934	79934	El Paso	31.929479	-106.419502	Single Family	3	2	1202	5663	1988		Inactive	215000	178.87	2026-03-18T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T06:54:31.087Z	6			Elpaso														8/12/2026
663-El-Parque-Dr,-El-Paso,-TX-79912	663 El Parque Dr, El Paso, TX 79912	79912	El Paso	31.852273	-106.549815	Single Family	3	1	1156	6970	1982		Inactive	225000	194.64	2026-03-19T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T06:54:31.062Z	5			Elpaso														8/12/2026
6008-Canton-Ct,-El-Paso,-TX-79905	6008 Canton Ct, El Paso, TX 79905	79905	El Paso	31.75797	-106.41567	Single Family	3	1	1412	6534	1955		Inactive	175000	123.94	2026-03-20T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T05:16:39.156Z	4			Elpaso														8/12/2026
1054-Eagle-Ridge-Dr,-El-Paso,-TX-79912	1054 Eagle Ridge Dr, El Paso, TX 79912	79912	El Paso	31.865323	-106.536556	Single Family	4	1.5	3058	13504	1997		Inactive	635000	207.65	2026-03-20T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T05:16:39.154Z	4			Elpaso														8/12/2026
14348-Patriot-Point-Dr,-El-Paso,-TX-79938	14348 Patriot Point Dr, El Paso, TX 79938	79938	El Paso	31.79439	-106.220018	Single Family	3	1	1058	4792	2007		Inactive	202000	190.93	2026-03-21T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T05:16:39.137Z	3			Elpaso														8/12/2026
761-Villa-Flores-Dr,-El-Paso,-TX-79912	761 Villa Flores Dr, El Paso, TX 79912	79912	El Paso	31.856285	-106.550248	Single Family	4	1.5	1624	6970	1986		Inactive	284799	175.37	2026-03-21T00:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-24T05:16:39.104Z	3			Elpaso														8/12/2026
11663-Clear-Lake-Way,-El-Paso,-TX-79936	11663 Clear Lake Way, El Paso, TX 79936	79936	El Paso	31.763913	-106.291351	Single Family	3	2	1110	5227	1990		Inactive	170000	153.15	2025-07-23T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:19:36.110Z	243			Elpaso														8/12/2026
15201-Expectation-Ave,-El-Paso,-TX-79938	15201 Expectation Ave, El Paso, TX 79938	79938	El Paso	31.810745	-106.195337	Single Family	4	2	1784	5663	2025		Inactive	320450	179.62	2025-07-29T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:19:36.078Z	237			Elpaso														8/12/2026
605-Bluff-Canyon-Cir,-El-Paso,-TX-79912	605 Bluff Canyon Cir, El Paso, TX 79912	79912	El Paso	31.823435	-106.545495	Single Family	4	2	3286	10019	1990		Inactive	465000	141.51	2025-08-07T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:19:36.072Z	228			Elpaso														8/12/2026
15169-Target-Ave,-El-Paso,-TX-79938	15169 Target Ave, El Paso, TX 79938	79938	El Paso	31.810083	-106.195328	Single Family	3	1.5	1527	5227	2025		Inactive	274950	180.06	2025-08-26T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:22.596Z	209			Elpaso														8/12/2026
194-Aranda-Ln,-El-Paso,-TX-79907	194 Aranda Ln, El Paso, TX 79907	79907	El Paso	31.700807	-106.333695	Single Family	3	1	1108	17860	1948		Inactive	150000	135.38	2025-08-24T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:22.540Z	211			Elpaso														8/12/2026
Windermere-Ave,-El-Paso,-TX-79928	Windermere Ave, El Paso, TX 79928	79928	El Paso	31.755995	-106.235129	Land				435600			Inactive	1499000		2025-09-09T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:22.491Z	195			Elpaso														8/12/2026
15252-Target-Ave,-El-Paso,-TX-79938	15252 Target Ave, El Paso, TX 79938	79938	El Paso	31.807779	-106.190895	Single Family	4	2	1841	5663	2026		Inactive	300950	163.47	2025-09-12T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:19.311Z	192			Elpaso														8/12/2026
2305-Honey-Dew-Dr-St,-El-Paso,-TX-79938	2305 Honey Dew Dr St, El Paso, TX 79938	79938	El Paso	31.771741	-106.221557	Single Family	3	2	1597	4792	2012		Inactive	229900	143.96	2025-09-22T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:19.288Z	182			Elpaso														8/12/2026
14356-Bill-Lazor-Pkwy,-El-Paso,-TX-79928	14356 Bill Lazor Pkwy, El Paso, TX 79928	79928	El Paso	31.690401	-106.183562	Single Family	2	2	920	4356	2025		Inactive	226950	246.68	2025-09-28T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T10:07:19.252Z	176			Elpaso														8/12/2026
12400-Rojas-Dr,-El-Paso,-TX-79928	12400 Rojas Dr, El Paso, TX 79928	79928	El Paso	31.700514	-106.276344	Manufactured	4	2	1216		2023	200	Inactive	65000	53.45	2025-11-04T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:14.390Z	139			Elpaso														8/12/2026
14645-Rockbridge-Ave,-El-Paso,-TX-79938	14645 Rockbridge Ave, El Paso, TX 79938	79938	El Paso	31.787997	-106.21057	Single Family	3	2	1763	6098	2016		Inactive	252000	142.94	2025-12-12T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:12.320Z	101			Elpaso														8/12/2026
371-Padres-Dr,-El-Paso,-TX-79907	371 Padres Dr, El Paso, TX 79907	79907	El Paso	31.692482	-106.34388	Land				104544			Inactive	650000		2025-12-17T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:09.178Z	96			Elpaso														8/12/2026
700-Paseo-Musical-St,-El-Paso,-TX-79928	700 Paseo Musical St, El Paso, TX 79928	79928	El Paso	31.704471	-106.205647	Single Family	4	1	1440	5227	2025	62	Inactive	273950	190.24	2025-12-19T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:09.066Z	94			Elpaso														8/12/2026
26-Lone-Crest-Dr,-El-Paso,-TX-79902	26 Lone Crest Dr, El Paso, TX 79902	79902	El Paso	31.789951	-106.493299	Land				8276			Inactive	150000		2026-01-01T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:09.015Z	81			Elpaso														8/12/2026
24-Lone-Crest-Dr,-El-Paso,-TX-79902	24 Lone Crest Dr, El Paso, TX 79902	79902	El Paso	31.789815	-106.493067	Land				8276			Inactive	125000		2026-01-01T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:51:09.011Z	81			Elpaso														8/12/2026
1511-Camino-Alto-Rd,-El-Paso,-TX-79902	1511 Camino Alto Rd, El Paso, TX 79902	79902	El Paso	31.78308	-106.484016	Single Family	4	3	3207	15246	1989		Inactive	619000	193.02	2026-01-03T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:40:08.637Z	79			Elpaso														8/12/2026
6212-Franklin-Hawk-Ave,-El-Paso,-TX-79912	6212 Franklin Hawk Ave, El Paso, TX 79912	79912	El Paso	31.874077	-106.526281	Single Family	5	3.5	4123	8712	2006		Inactive	649000	157.41	2026-01-05T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:40:08.601Z	77			Elpaso														8/12/2026
3036-Cascade-Point-Dr,-El-Paso,-TX-79938	3036 Cascade Point Dr, El Paso, TX 79938	79938	El Paso	31.785569	-106.234265	Single Family	4	2.5	2068	6098	2012		Inactive	320000	154.74	2026-01-09T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:40:08.542Z	73			Elpaso														8/12/2026
14753-Charles-Foster-Ave,-El-Paso,-TX-79938	14753 Charles Foster Ave, El Paso, TX 79938	79938	El Paso	31.776807	-106.205363	Single Family	3	2.5	1865	6534	2022		Inactive	300000	160.86	2026-01-14T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:36:57.071Z	68			Elpaso														8/12/2026
15080-Conviction-Ave,-El-Paso,-TX-79938	15080 Conviction Ave, El Paso, TX 79938	79938	El Paso	31.809999	-106.192878	Single Family	3	3	1647	5663	2026		Inactive	307950	186.98	2026-01-15T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:36:57.051Z	67			Elpaso														8/12/2026
15112-Conviction-Dr,-El-Paso,-TX-79938	15112 Conviction Dr, El Paso, TX 79938	79938	El Paso	31.810734	-106.194613	Single Family	3	2	1462	4792	2026		Inactive	273950	187.38	2026-01-15T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:36:57.048Z	67			Elpaso														8/12/2026
4981-Marcella-Santillana,-El-Paso,-TX-79938	4981 Marcella Santillana, El Paso, TX 79938	79938	El Paso	31.823279	-106.249073	Single Family	4	2	1464	4356	2017		Inactive	229500	156.76	2026-01-16T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:36:57.023Z	66			Elpaso														8/12/2026
41-And-42-Adeline-Ave,-El-Paso,-TX-79938	41 And 42 Adeline Ave, El Paso, TX 79938	79938	El Paso	31.922214	-106.096174	Land				13068			Inactive	5000		2026-01-18T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:36:56.998Z	64			Elpaso														8/12/2026
1800-N-Stanton-St,-Apt-305,-El-Paso,-TX-79902	1800 N Stanton St, Apt 305, El Paso, TX 79902	79902	El Paso	31.771549	-106.496686	Condo	1	1	926	31799	1964	460	Inactive	179900	194.28	2026-02-07T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:21:30.787Z	44			Elpaso														8/12/2026
9228-Delicias-Ct,-El-Paso,-TX-79907	9228 Delicias Ct, El Paso, TX 79907	79907	El Paso	31.684583	-106.324568	Single Family	3	1	912	2178	1991		Inactive	165000	180.92	2026-02-08T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:21:30.776Z	43			Elpaso														8/12/2026
9320-Raleigh-Dr,-El-Paso,-TX-79924	9320 Raleigh Dr, El Paso, TX 79924	79924	El Paso	31.876182	-106.413248	Single Family	4	2.5	1609	6970	1958		Inactive	229500	142.64	2026-02-12T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:18:52.812Z	39			Elpaso														8/12/2026
6673-Cabana-Del-Sol-Dr,-El-Paso,-TX-79911	6673 Cabana Del Sol Dr, El Paso, TX 79911	79911	El Paso	31.884302	-106.544373	Single Family	4	2	2399	6534	2006		Inactive	439000	182.99	2026-02-13T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:18:52.781Z	38			Elpaso														8/12/2026
5741-Laurel-Clark-Ln,-El-Paso,-TX-79934	5741 Laurel Clark Ln, El Paso, TX 79934	79934	El Paso	31.936063	-106.408632	Single Family	4	2.5	1919	4792	2004		Inactive	278500	145.13	2026-02-15T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T09:18:52.749Z	36			Elpaso														8/12/2026
10812-Aquamarine-St,-El-Paso,-TX-79924	10812 Aquamarine St, El Paso, TX 79924	79924	El Paso	31.927022	-106.386728	Single Family	4	2	2212	6098	1979		Inactive	199900	90.37	2026-02-23T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:30:12.921Z	28			Elpaso														8/12/2026
12625-Josie-Tinajero-Ave,-El-Paso,-TX-79928	12625 Josie Tinajero Ave, El Paso, TX 79928	79928	El Paso	31.73635	-106.253147	Single Family	4	2	2556	5227	2017		Inactive	299950	117.35	2026-02-25T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:27:08.025Z	26			Elpaso														8/12/2026
13000-Stanwick-Dr,-El-Paso,-TX-79928	13000 Stanwick Dr, El Paso, TX 79928	79928	El Paso	31.718412	-106.236075	Single Family	4	2	1900	6534	2026		Inactive	311190	163.78	2026-03-05T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:22:52.304Z	18			Elpaso														8/12/2026
14916-Hill-Ridge-Ct,-El-Paso,-TX-79938	14916 Hill Ridge Ct, El Paso, TX 79938	79938	El Paso	31.800007	-106.201898	Single Family	3	2	1762	6534	2026		Inactive	383950	217.91	2026-03-05T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:18:45.451Z	18			Elpaso														8/12/2026
14932-Tierra-Escape-Ave,-El-Paso,-TX-79938	14932 Tierra Escape Ave, El Paso, TX 79938	79938	El Paso	31.77871	-106.20086	Single Family	4	1	1782	5663	2020		Inactive	275000	154.32	2026-03-06T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:18:45.416Z	17			Elpaso														8/12/2026
5400-Doniphan-Dr,-El-Paso,-TX-79932	5400 Doniphan Dr, El Paso, TX 79932	79932	El Paso	31.854746	-106.583448	Manufactured	0		1334	15682	1948		Inactive	70000	52.47	2026-03-06T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:18:45.405Z	17			Elpaso														8/12/2026
14303-Andre-Agassi-Dr,-El-Paso,-TX-79938	14303 Andre Agassi Dr, El Paso, TX 79938	79938	El Paso	31.777734	-106.224755	Single Family	3	2	1496	5227	2011		Inactive	222900	149	2026-03-08T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:15:34.531Z	15			Elpaso														8/12/2026
8634-N-Loop-Dr,-El-Paso,-TX-79907	8634 N Loop Dr, El Paso, TX 79907	79907	El Paso	31.71274	-106.3246	Single Family	4	1.5	2664	8276	2009		Inactive	294950	110.72	2026-03-10T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:15:34.480Z	13			Elpaso														8/12/2026
12077-Robert-Kirtley-Dr,-El-Paso,-TX-79936	12077 Robert Kirtley Dr, El Paso, TX 79936	79936	El Paso	31.731428	-106.28226	Single Family	4	2.5	2125	9583	1996		Inactive	310000	145.88	2026-03-10T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:15:34.444Z	13			Elpaso														8/12/2026
10352-Hugg-St,-El-Paso,-TX-79924	10352 Hugg St, El Paso, TX 79924	79924	El Paso	31.912845	-106.419229	Single Family	3	1	1027	6098	1959		Inactive	185000	180.14	2026-03-12T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:11:35.933Z	11			Elpaso														8/12/2026
4518-Memphis-Ave-Unit-A,-El-Paso,-TX-79903	4518 Memphis Ave Unit A, El Paso, TX 79903	79903	El Paso	31.798409	-106.436203	Multi-Family	3	2	1208	435600	2021		Inactive	182500	151.08	2026-03-13T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:11:35.890Z	10			Elpaso														8/12/2026
8934-Polaris-St,-El-Paso,-TX-79904	8934 Polaris St, El Paso, TX 79904	79904	El Paso	31.865715	-106.448268	Single Family	6	4.5	3286	14810	2007		Inactive	375000	114.12	2026-03-13T00:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-23T08:11:35.874Z	10			Elpaso														8/12/2026
