id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	lastSaleDate	lastSalePrice	price_per_sqft	source	cohort	pulled_at
MLS-906100	1300 Desert Canyon Drive, El Paso, TX 79912	79912	El Paso	31.87349778	-106.5501079		4	3	2460	10890		8/23/2024	433000	176.02	mls	2024	8/10/2026
MLS-903382	6368 Franklin Summit Drive, El Paso, TX 79912	79912	El Paso	31.86951684	-106.5349273		4	3	3296	8712		9/3/2024	565000	171.42	mls	2024	8/10/2026
MLS-907294	6127 LA POSTA Drive, El Paso, TX 79912	79912	El Paso	31.85993314	-106.5276308		4	3	3231	7841		9/30/2024	469200	145.22	mls	2024	8/10/2026
MLS-905901	413 SHARONDALE Drive, El Paso, TX 79912	79912	El Paso	31.83432786	-106.5120932		4	3	2182	15246		10/11/2024	375000	171.86	mls	2024	8/10/2026
MLS-906912	6389 Franklin Gate Drive, El Paso, TX 79912	79912	El Paso	31.87517608	-106.5331567		4	3	2266	14375		10/28/2024	355000	156.66	mls	2024	8/10/2026
MLS-909140	6413 AMPOSTA Drive, El Paso, TX 79912	79912	El Paso	31.85229747	-106.533356		4	3	2394	10454		11/4/2024	374900	156.6	mls	2024	8/10/2026
MLS-907487	224 NORTHWIND Drive, El Paso, TX 79912	79912	El Paso	31.83597501	-106.5352428		4	3	3096	14375		11/4/2024	360000	116.28	mls	2024	8/10/2026
MLS-905578	267 CROWN POINT Drive, El Paso, TX 79912	79912	El Paso	31.82941582	-106.5230946		4	3	2408	12197		11/21/2024	290000	120.43	mls	2024	8/10/2026
MLS-907271	832 DULCE TIERRA Drive, El Paso, TX 79912	79912	El Paso	31.85846693	-106.5264433		4	3	1948	6970		11/22/2024	389000	199.69	mls	2024	8/10/2026
MLS-905461	6280 BANDOLERO Drive, El Paso, TX 79912	79912	El Paso	31.8452603	-106.5309128		4	3	2292	10890		11/27/2024	338700	147.77	mls	2024	8/10/2026
MLS-906953	6413 Camino Fuente Drive, El Paso, TX 79912	79912	El Paso	31.85149535	-106.5336653		4	3	2640.5	8276		12/20/2024	460000	174.21	mls	2024	8/10/2026
MLS-910695	6272 CAMINO ALEGRE DR., El Paso, TX 79912	79912	El Paso	31.85264958	-106.5312605		4	3	2622	11761		12/26/2024	440000	167.81	mls	2024	8/10/2026
MLS-905837	6052 BANDOLERO Drive, El Paso, TX 79912	79912	El Paso	31.85281497	-106.5248055		4	3	2808	12197		1/10/2025	458000	163.11	mls	2025	8/10/2026
MLS-906433	6277 Camino Alegre Drive, El Paso, TX 79912	79912	El Paso	31.85259667	-106.5310104		4	3	2527	10890		12/29/2024	425000	168.18	mls	2024	8/10/2026
MLS-913574	1280 FRANKLIN BLUFF Drive, El Paso, TX 79912	79912	El Paso	31.87426068	-106.5247226		4	3	3171	6970		2/26/2025	720000	227.06	mls	2025	8/10/2026
MLS-915001	855 VIA BONITA Lane, El Paso, TX 79912	79912	El Paso	31.85958164	-106.5165323		4	3	3145	14375		3/7/2025	582200	185.12	mls	2025	8/10/2026
MLS-917526	1267 Desert Mirage Place, El Paso, TX 79912	79912	El Paso	31.87532974	-106.5216386		4	3	2996	5663		3/27/2025	585000	195.26	mls	2025	8/10/2026
MLS-917449	1209 Cerrito Bello Lane, El Paso, TX 79912	79912	El Paso	31.85448944	-106.5177997		4	3	3252	15682		3/31/2025	577000	177.43	mls	2025	8/10/2026
MLS-915635	6333 EL RISCO Street, El Paso, TX 79912	79912	El Paso	31.84849896	-106.5311778		4	3	2970	13939		4/4/2025	390000	131.31	mls	2025	8/10/2026
MLS-918058	6300 Franklin Desert, El Paso, TX 79912	79912	El Paso	31.87282855	-106.5302733		4	3	2699	11761		4/8/2025	525000	194.52	mls	2025	8/10/2026
MLS-911698	1437 BLACK RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87565815	-106.5502534		4	3	2720	6970		5/6/2025	500000	183.82	mls	2025	8/10/2026
MLS-917942	6312 Franklin Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87624623	-106.5312015		4	3	2636	6098		5/21/2025	525000	199.17	mls	2025	8/10/2026
MLS-922059	6248 LOS BANCOS Drive, El Paso, TX 79912	79912	El Paso	31.85827568	-106.5278461		4	3	2556	15246		6/12/2025	410000	160.41	mls	2025	8/10/2026
MLS-921374	6440 CALLE VISTA Drive, El Paso, TX 79912	79912	El Paso	31.86550803	-106.5327474		4	3	3307	10019		6/13/2025	611000	184.76	mls	2025	8/10/2026
MLS-924747	236 Hidden Crest Circle, El Paso, TX 79912	79912	El Paso	31.8356361	-106.5392075		4	3	2228	4356		6/19/2025	316600	142.1	mls	2025	8/10/2026
MLS-921016	6412 Casper Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87768068	-106.5350762		4	3	2933	6534		7/31/2025	375000	127.86	mls	2025	8/10/2026
MLS-927254	6407 LOS ALTOS Drive, El Paso, TX 79912	79912	El Paso	31.84561862	-106.5346999		4	3	2874	13939		8/24/2025	450000	156.58	mls	2025	8/10/2026
MLS-905549	6744 PEARL RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87620249	-106.5430853		4	4	3269.5	2178		8/16/2024	540000	165.16	mls	2024	8/10/2026
MLS-898034	1241 BELVIDERE Street, El Paso, TX 79912	79912	El Paso	31.85305015	-106.5348542		4	4	2261	11326		4/27/2024	285000	126.05	mls	2024	8/10/2026
MLS-891766	6417 La Posta Drive, El Paso, TX 79912	79912	El Paso	31.85726721	-106.5366092		4	4	3119	10019		5/16/2024	585000	187.56	mls	2024	8/10/2026
MLS-892689	717 Westlake Court, El Paso, TX 79912	79912	El Paso	31.84271918	-106.5194241		4	4	2814	16117		7/31/2024	320000	113.72	mls	2024	8/10/2026
MLS-904154	425 VALPLANO Drive, El Paso, TX 79912	79912	El Paso	31.84721253	-106.5489374		4	4	3007	9148		8/28/2024	390000	129.7	mls	2024	8/10/2026
MLS-911588	6447 CALLE DEL SOL Drive, El Paso, TX 79912	79912	El Paso	31.86253737	-106.5312282		4	4	3642	9583		12/16/2024	780000	214.17	mls	2024	8/10/2026
MLS-917489	6436 CALLE DEL SOL Drive, El Paso, TX 79912	79912	El Paso	31.8626223	-106.5307389		4	4	3507	13939		3/28/2025	758500	216.28	mls	2025	8/10/2026
MLS-919060	7588 Plaza Taurina Drive, El Paso, TX 79912	79912	El Paso	31.87330765	-106.5718372		4	4	2440	5663		5/19/2025	257500	105.53	mls	2025	8/10/2026
MLS-923079	1119 LOS JARDINES Circle, El Paso, TX 79912	79912	El Paso	31.85299527	-106.5214545		4	4	3040	6534		6/4/2025	630000	207.24	mls	2025	8/10/2026
MLS-921028	6329 FRANKLIN CREST Drive, El Paso, TX 79912	79912	El Paso	31.87390963	-106.5317051		4	4	3021	13068		6/13/2025	590000	195.3	mls	2025	8/10/2026
MLS-923250	6564 CONTESSA RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.8728729	-106.5366557		4	4	3133	10890		7/11/2025	760000	242.58	mls	2025	8/10/2026
MLS-920936	6006 BALCONES Court 14, El Paso, TX 79912	79912	El Paso				4	4	3234	5227		8/29/2025	715000	221.09	mls	2025	8/10/2026
MLS-897134	1308 Franklin Bluff Drive, El Paso, TX 79912	79912	El Paso	31.87492191	-106.5243188		4	3	2315	7405		4/26/2024	516000	222.89	mls	2024	8/10/2026
MLS-894249	6180 Franklin Dove Avenue, El Paso, TX 79912	79912	El Paso	31.87296307	-106.5239672		4	3	2608	5663		5/3/2024	469000	179.83	mls	2024	8/10/2026
MLS-900346	7812 Plaza Blanca Street, El Paso, TX 79912	79912	El Paso	31.87434366	-106.5683785		4	3	1931	5663		5/10/2024	310000	160.54	mls	2024	8/10/2026
MLS-900079	6763 Dakota Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87754803	-106.5443366		4	3	1929	5663		5/15/2024	297500	154.22	mls	2024	8/10/2026
MLS-895589	5717 CAPROCK Court A, El Paso, TX 79912	79912	El Paso	31.83523128	-106.5224892		4	3	2184	5663		5/17/2024	315000	144.23	mls	2024	8/10/2026
MLS-900465	1508 Capitan Ridge Drive, El Paso, TX 79912	79912	El Paso				4	3	2268	8712		5/23/2024	390000	171.96	mls	2024	8/10/2026
MLS-900830	6521 Dakota Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87693739	-106.5374687		4	3	1967	6970		5/22/2024	297000	150.99	mls	2024	8/10/2026
MLS-899504	6900 Orizaba Avenue, El Paso, TX 79912	79912	El Paso	31.84787756	-106.5461977		4	3	2097	10454		6/11/2024	352000	167.86	mls	2024	8/10/2026
MLS-900913	7316 Black Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87371459	-106.5606648		4	3	1787	7405		6/17/2024	283000	158.37	mls	2024	8/10/2026
MLS-900871	7149 Night Hawk Drive, El Paso, TX 79912	79912	El Paso	31.86865757	-106.5570055		4	3	1545	5663		6/17/2024	265000	171.52	mls	2024	8/10/2026
MLS-901591	6516 AMPOSTA Drive, El Paso, TX 79912	79912	El Paso	31.85215901	-106.5370455		4	3	2496	9148		6/20/2024	330000	132.21	mls	2024	8/10/2026
MLS-900797	7404 PLAZA REDONDA Drive, El Paso, TX 79912	79912	El Paso	31.87691476	-106.5705501		4	3	2058	12197		6/24/2024	330000	160.35	mls	2024	8/10/2026
MLS-895067	1467 CHEYENNE RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87528875	-106.5378258		4	3	2626	8276		6/26/2024	514000	195.73	mls	2024	8/10/2026
MLS-903362	321 ZENITH Drive, El Paso, TX 79912	79912	El Paso	31.81201171	-106.5049799		4	3	2719	9148		7/1/2024	420770	154.75	mls	2024	8/10/2026
MLS-903692	5916 LOS PUEBLOS Drive, El Paso, TX 79912	79912	El Paso	31.86172199	-106.5151096		4	3	2893	5663		7/25/2024	460000	159	mls	2024	8/10/2026
MLS-901228	1463 Cheyenne Ridge Drive, El Paso, TX 79912	79912	El Paso	31.87519057	-106.537825		4	3	2620	8276		7/25/2024	505000	192.75	mls	2024	8/10/2026
MLS-903511	6180 TRANQUIL DESERT Drive, El Paso, TX 79912	79912	El Paso	31.87466791	-106.5240642		4	3	2522	5663		7/29/2024	560000	222.05	mls	2024	8/10/2026
MLS-904627	6633 WIND RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87034738	-106.5428685		4	3	2765	9583		8/2/2024	468950	169.6	mls	2024	8/10/2026
MLS-901027	6205 LA POSTA Drive, El Paso, TX 79912	79912	El Paso	31.85899708	-106.5282501		4	3	2808.5	13068		8/6/2024	473000	168.42	mls	2024	8/10/2026
MLS-899762	6200 Bluff Ridge Drive, El Paso, TX 79912	79912	El Paso	31.82289419	-106.5460609		4	3	2567	10019		8/6/2024	370000	144.14	mls	2024	8/10/2026
MLS-904652	6032 Los Pueblos Drive, El Paso, TX 79912	79912	El Paso	31.8618206	-106.5206731		4	3	2392	7405		8/13/2024	405000	169.31	mls	2024	8/10/2026
MLS-904176	6320 FRANKLIN VISTA Drive, El Paso, TX 79912	79912	El Paso	31.87048538	-106.5302868		4	3	2802	10019		8/20/2024	515000	183.8	mls	2024	8/10/2026
MLS-905073	7324 Desierto Oro Court, El Paso, TX 79912	79912	El Paso	31.86993144	-106.5596989		4	3	2479	10890		8/23/2024	340000	137.15	mls	2024	8/10/2026
MLS-907587	1312 Desert Night Street, El Paso, TX 79912	79912	El Paso	31.87688702	-106.5217979		4	3	2341	9148		9/30/2024	630000	269.12	mls	2024	8/10/2026
MLS-911643	1389 JEWEL RIDGE Way, El Paso, TX 79912	79912	El Paso	31.87453159	-106.5440177		4	3	2749	15682		11/26/2024	539900	196.4	mls	2024	8/10/2026
MLS-905888	944 Via Descanso Drive, El Paso, TX 79912	79912	El Paso	31.86480392	-106.5218436		4	3	2217	10454		11/26/2024	364000	164.19	mls	2024	8/10/2026
MLS-908881	6172 TRANQUIL DESERT Drive, El Paso, TX 79912	79912	El Paso	31.87465782	-106.523901		4	3	2263	5663		11/26/2024	565000	249.67	mls	2024	8/10/2026
MLS-909943	6629 El Parque Drive, El Paso, TX 79912	79912	El Paso	31.86001615	-106.5418046		4	3	2850	9148		12/19/2024	410000	143.86	mls	2024	8/10/2026
MLS-911261	1220 Diamond Cove Place, El Paso, TX 79912	79912	El Paso	31.86883243	-106.551038		4	3	2269	6970		12/23/2024	340000	149.85	mls	2024	8/10/2026
MLS-914046	1320 Franklin Bluff Drive, El Paso, TX 79912	79912	El Paso	31.87505667	-106.5242332		4	3	2692	17424		12/27/2024	746406	277.27	mls	2024	8/10/2026
MLS-912343	7072 Luz de Espejo Drive, El Paso, TX 79912	79912	El Paso	31.87526668	-106.554689		4	3	2581	5663		12/27/2024	295000	114.3	mls	2024	8/10/2026
MLS-913395	1475 Cheyenne Ridge Drive, El Paso, TX 79912	79912	El Paso	31.8754851	-106.5378273		4	3	2626	8276		1/8/2025	485000	184.69	mls	2025	8/10/2026
MLS-913204	6604 Grand Ridge Drive, El Paso, TX 79912	79912	El Paso	31.86774975	-106.5418708		4	3	1918	7841		1/16/2025	375000	195.52	mls	2025	8/10/2026
MLS-913755	7329 DUXBURY Drive, El Paso, TX 79912	79912	El Paso	31.85333815	-106.5569794		4	3	1471	4356		1/24/2025	219000	148.88	mls	2025	8/10/2026
MLS-913002	5733 MIRA GRANDE Drive, El Paso, TX 79912	79912	El Paso	31.85775937	-106.5105564		4	3	2732	4356		1/27/2025	400000	146.41	mls	2025	8/10/2026
MLS-910125	925 La Gotera Place, El Paso, TX 79912	79912	El Paso	31.86287509	-106.5461392		4	3	2444	871		1/28/2025	445000	182.08	mls	2025	8/10/2026
MLS-911616	1100 REGAL RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.86597008	-106.5435958		4	3	2396	10890		1/29/2025	410000	171.12	mls	2025	8/10/2026
MLS-906491	1431 CLOUD RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87692449	-106.5421495		4	3	2570	9583		1/30/2025	479000	186.38	mls	2025	8/10/2026
MLS-913720	1460 LUZ DE LUNA Place, El Paso, TX 79912	79912	El Paso	31.87596974	-106.5557876		4	3	2408	9148		2/12/2025	340000	141.2	mls	2025	8/10/2026
MLS-909360	1295 MILAN RIDGE Drive, El Paso, TX 79912	79912	El Paso				4	3	3098	9583		2/27/2025	689500	222.56	mls	2025	8/10/2026
MLS-915210	1236 DESIERTO SECO Drive, El Paso, TX 79912	79912	El Paso	31.86800268	-106.5582884		4	3	2135	10019		3/3/2025	342000	160.19	mls	2025	8/10/2026
MLS-916545	706 ESPADA Drive B, El Paso, TX 79912	79912	El Paso	31.84359988	-106.5293422		4	3	1878	7405		3/11/2025	285000	151.76	mls	2025	8/10/2026
MLS-916474	1421 Kokopelli Way, El Paso, TX 79912	79912	El Paso	31.87846858	-106.5457673		4	3	1866	7841		2/28/2025	295000	158.09	mls	2025	8/10/2026
MLS-910525	1205 DESERT CANYON Drive, El Paso, TX 79912	79912	El Paso	31.8735282	-106.550269		4	3	2418	7841		4/6/2025	340000	140.61	mls	2025	8/10/2026
MLS-913281	854 VIA REDONDA Court, El Paso, TX 79912	79912	El Paso	31.86040302	-106.5194643		4	3	2642	9583		4/14/2025	411000	155.56	mls	2025	8/10/2026
MLS-906227	6309 FRANKLIN VISTA Drive, El Paso, TX 79912	79912	El Paso	31.87068857	-106.529978		4	3	2435	8276		5/7/2025	458500	188.3	mls	2025	8/10/2026
MLS-919630	1128 Wind Ridge Drive, El Paso, TX 79912	79912	El Paso				4	3	2703	12197		5/9/2025	420950	155.73	mls	2025	8/10/2026
MLS-920789	6842 PASATIEMPO Circle, El Paso, TX 79912	79912	El Paso	31.86955943	-106.5476476		4	3	2173	11761		5/15/2025	351000	161.53	mls	2025	8/10/2026
MLS-920676	7050 BLACK RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87660915	-106.5523718		4	3	1853	6534		5/16/2025	340000	183.49	mls	2025	8/10/2026
MLS-916928	7339 PRICKLEY PEAR Drive, El Paso, TX 79912	79912	El Paso	31.87916613	-106.5641188		4	3	2328	5227		6/3/2025	326124	140.09	mls	2025	8/10/2026
MLS-921774	4253 TAREK Lane, El Paso, TX 79912	79912	El Paso	31.80306125	-106.5075111		4	3	2785	9583		6/5/2025	425000	152.6	mls	2025	8/10/2026
MLS-917318	6136 Los Fuentes Drive, El Paso, TX 79912	79912	El Paso	31.86017053	-106.5249846		4	3	2609	7841		6/20/2025	370000	141.82	mls	2025	8/10/2026
MLS-921134	7329 GOLDEN HAWK Drive, El Paso, TX 79912	79912	El Paso	31.86932922	-106.5592019		4	3	1782	5663		6/23/2025	307000	172.28	mls	2025	8/10/2026
MLS-922914	1471 CHEYENNE RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87538692	-106.5378265		4	3	2590	8276		7/1/2025	515000	198.84	mls	2025	8/10/2026
MLS-914630	6613 Tarascas Dr., El Paso, TX 79912	79912	El Paso	31.8494916	-106.5388405		4	3	2224	9148		7/1/2025	325000	146.13	mls	2025	8/10/2026
MLS-922710	1493 LUZ DE SOL Drive, El Paso, TX 79912	79912	El Paso	31.87741763	-106.5577575		4	3	2730	6098		7/8/2025	349000	127.84	mls	2025	8/10/2026
MLS-923035	901 Las Pistas Place, El Paso, TX 79912	79912	El Paso	31.86220269	-106.5425262		4	3	2358	7405		7/15/2025	421500	178.75	mls	2025	8/10/2026
MLS-923920	6929 CANYON VIEW Lane, El Paso, TX 79912	79912	El Paso	31.83834509	-106.548973		4	3	1520	6098		7/21/2025	269750	177.47	mls	2025	8/10/2026
MLS-925021	955 VIA DESCANSO Drive, El Paso, TX 79912	79912	El Paso	31.86549427	-106.5214377		4	3	3345	6534		7/25/2025	390000	116.59	mls	2025	8/10/2026
MLS-912233	6099 DESERT WHISPER Court, El Paso, TX 79912	79912	El Paso	31.87547815	-106.5223253		4	3	2904	6970		7/30/2025	625000	215.22	mls	2025	8/10/2026
MLS-925956	7342 LUZ DE VILLA Court, El Paso, TX 79912	79912	El Paso	31.87686881	-106.5637809		4	3	2301	8276		7/31/2025	330000	143.42	mls	2025	8/10/2026
MLS-925950	6820 WHISPER CANYON Drive, El Paso, TX 79912	79912	El Paso	31.86817256	-106.5456645		4	3	2595	8276		8/1/2025	440000	169.56	mls	2025	8/10/2026
MLS-925600	6569 MAJESTIC RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.866767	-106.5415448		4	3	2524	8276		8/1/2025	490000	194.14	mls	2025	8/10/2026
MLS-924614	1500 ROSENBAUM Lane, El Paso, TX 79912	79912	El Paso	31.87775478	-106.5537663		4	3	2782	23087		8/2/2025	475000	170.74	mls	2025	8/10/2026
MLS-918814	944 VIA DESCANSO Drive, El Paso, TX 79912	79912	El Paso	31.86480392	-106.5218436		4	3	2217	10454		7/29/2025	340000	153.36	mls	2025	8/10/2026
MLS-926013	6553 GRAND RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.86704149	-106.5394553		4	3	3185	9148		8/13/2025	460000	144.43	mls	2025	8/10/2026
MLS-921723	1272 FRANKLIN QUAIL Place, El Paso, TX 79912	79912	El Paso	31.87360723	-106.527378		4	3	2886	10019		8/12/2025	544500	188.67	mls	2025	8/10/2026
MLS-926784	4261 Tarek Lane, El Paso, TX 79912	79912	El Paso	31.80314772	-106.507337		4	3	2785	31799		8/16/2025	490000	175.94	mls	2025	8/10/2026
MLS-924267	908 VIA DE LA PAZ Drive, El Paso, TX 79912	79912	El Paso	31.86097442	-106.5187731		4	3	2603	10019		8/20/2025	367000	140.99	mls	2025	8/10/2026
MLS-924366	6912 MARBLE CANYON Drive, El Paso, TX 79912	79912	El Paso	31.86431685	-106.549098		4	3	2306	10890		8/22/2025	336000	145.71	mls	2025	8/10/2026
MLS-910108	6276 LOS BANCOS Drive, El Paso, TX 79912	79912	El Paso	31.85681168	-106.5288742		4	3	2520	16988		8/28/2025	385000	152.78	mls	2025	8/10/2026
MLS-927125	6516 Isla del Rey Drive, El Paso, TX 79912	79912	El Paso	31.86142802	-106.5355992		4	3	2042	8276		8/29/2025	370000	181.19	mls	2025	8/10/2026
MLS-897077	1356 DESERT NIGHT Street, El Paso, TX 79912	79912	El Paso	31.87535407	-106.5200623		4	4	2921	10890		4/4/2024	720000	246.49	mls	2024	8/10/2026
MLS-898189	804 Wingfoote Road, El Paso, TX 79912	79912	El Paso	31.84167342	-106.5161947		4	4	2959	22651		5/3/2024	710000	239.95	mls	2024	8/10/2026
MLS-898967	1304 FRANKLIN BLUFF Drive, El Paso, TX 79912	79912	El Paso	31.874877	-106.5243473		4	4	2300	9148		5/13/2024	545000	236.96	mls	2024	8/10/2026
MLS-899553	1247 Franklin Quail Place, El Paso, TX 79912	79912	El Paso	31.87273988	-106.5273052		4	4	2651.5	9148		5/17/2024	570000	214.97	mls	2024	8/10/2026
MLS-888700	6200 BLUFF VIEW Place, El Paso, TX 79912	79912	El Paso	31.8226536	-106.5451387		4	4	2113	10890		5/30/2024	372000	176.05	mls	2024	8/10/2026
MLS-902679	6552 CONTESSA RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87249008	-106.536393		4	4	3261	10454		7/31/2024	774000	237.35	mls	2024	8/10/2026
MLS-902266	6381 FRANKLIN TRAIL Drive, El Paso, TX 79912	79912	El Paso	31.8711165	-106.5316767		4	4	3125	7405		8/13/2024	565000	180.8	mls	2024	8/10/2026
MLS-906801	908 VIA CORTA Court, El Paso, TX 79912	79912	El Paso	31.85991851	-106.5212464		4	4	3486	15682		9/17/2024	587500	168.53	mls	2024	8/10/2026
MLS-909018	6512 Royal Ridge Drive, El Paso, TX 79912	79912	El Paso	31.86790806	-106.538476		4	4	2476	8276		12/11/2024	425000	171.65	mls	2024	8/10/2026
MLS-907355	6532 BROOK RIDGE Circle, El Paso, TX 79912	79912	El Paso	31.86958032	-106.5398612		4	4	2928	8712		1/3/2025	540000	184.43	mls	2025	8/10/2026
MLS-904709	5625 Eagle Point Street, El Paso, TX 79912	79912	El Paso	31.82771229	-106.5078452		4	4	3888	12632		1/20/2025	995000	255.92	mls	2025	8/10/2026
MLS-914940	6649 TUSCANY RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.87173751	-106.5425854		4	4	2934	10019		2/24/2025	725000	247.1	mls	2025	8/10/2026
MLS-912949	6260 WESTWIND Drive, El Paso, TX 79912	79912	El Paso	31.83894257	-106.5296627		4	4	2862	10019		4/29/2025	382000	133.47	mls	2025	8/10/2026
MLS-916656	5923 MIRA HERMOSA Drive, El Paso, TX 79912	79912	El Paso	31.85784715	-106.5128305		4	4	3082	4356		5/15/2025	350000	113.56	mls	2025	8/10/2026
MLS-923645	1124 Wind Ridge Drive, El Paso, TX 79912	79912	El Paso				4	4	3168	14810		6/4/2025	680000	214.65	mls	2025	8/10/2026
MLS-921934	416 S FESTIVAL Drive, El Paso, TX 79912	79912	El Paso	31.81192139	-106.5179567		4	4	2406	1742		6/12/2025	590000	245.22	mls	2025	8/10/2026
MLS-900540	732 MERRIMAN Drive, El Paso, TX 79912	79912	El Paso	31.86091645	-106.5703364		4	3	1367	8712		6/18/2024	240000	175.57	mls	2024	8/10/2026
MLS-898557	6644 EL PARQUE Drive, El Paso, TX 79912	79912	El Paso				4	3	3179	9583		5/2/2024	480000	150.99	mls	2024	8/10/2026
MLS-920187	6464 Snowheights Court, El Paso, TX 79912	79912	El Paso	31.84016897	-106.5327031		4	3	3090	12197		8/30/2025	574000	185.76	mls	2025	8/10/2026
MLS-888859	6517 ISLA DEL REY Drive, El Paso, TX 79912	79912	El Paso	31.86152913	-106.5355357		4	3	3760	10454		4/26/2024	560000	148.94	mls	2024	8/10/2026
MLS-900386	721 Espada Drive, El Paso, TX 79912	79912	El Paso	31.84333625	-106.5286377		4	3	2017	4792		4/26/2024	260000	128.9	mls	2024	8/10/2026
MLS-897583	6196 TRANQUIL DESERT Drive, El Paso, TX 79912	79912	El Paso	31.87472223	-106.524392		4	3	2736	8712		5/14/2024	570000	208.33	mls	2024	8/10/2026
MLS-900570	511 Greenhill Lane, El Paso, TX 79912	79912	El Paso	31.83250901	-106.5090495		4	3	2992	17424		5/24/2024	642500	214.74	mls	2024	8/10/2026
MLS-900608	6316 WILDWOOD Court, El Paso, TX 79912	79912	El Paso	31.84117374	-106.5332088		4	3	2693	9583		5/31/2024	370000	137.39	mls	2024	8/10/2026
MLS-897075	6681 Contessa Ridge Ridge, El Paso, TX 79912	79912	El Paso	31.87307288	-106.5423376		4	3	3987	10890		5/30/2024	765000	191.87	mls	2024	8/10/2026
MLS-901346	129 Puma Circle, El Paso, TX 79912	79912	El Paso	31.82811128	-106.5254263		4	3	2190	10890		6/3/2024	287900	131.46	mls	2024	8/10/2026
MLS-900330	905 LAS PALMAS Way, El Paso, TX 79912	79912	El Paso	31.85983926	-106.5295234		4	3	3232	12197		6/13/2024	525000	162.44	mls	2024	8/10/2026
MLS-901537	1105 REGAL RIDGE Drive, El Paso, TX 79912	79912	El Paso	31.86623378	-106.5434848		4	3	2418	10019		6/25/2024	480000	198.51	mls	2024	8/10/2026
MLS-900320	6337 FRANKLIN RED Drive, El Paso, TX 79912	79912	El Paso	31.87192846	-106.5313937		4	3	2700	8276		7/31/2024	445000	164.81	mls	2024	8/10/2026
MLS-904090	1315 Desert Sky Place, El Paso, TX 79912	79912	El Paso	31.8759717	-106.5208962		4	3	2838	8276		8/21/2024	644500	227.1	mls	2024	8/10/2026
MLS-905401	1509 Rosenbaum Lane, El Paso, TX 79912	79912	El Paso	31.87791831	-106.5539001		4	3	2781	7405		9/5/2024	382500	137.54	mls	2024	8/10/2026
MLS-903083	6405 Loma De Cristo Drive, El Paso, TX 79912	79912	El Paso	31.85915957	-106.5331584		4	3	2600	8276		9/9/2024	489950	188.44	mls	2024	8/10/2026
MLS-904968	6721 CAPITAN Ridge, El Paso, TX 79912	79912	El Paso	31.87954749	-106.5422327		4	3	2813	26572		9/30/2024	590000	209.74	mls	2024	8/10/2026
